hash,msg,files,lines,committer_date,modified_file,merge,branches
eba65a052065aea521e7d2159b94ab07de9fb528,Added draft module for Apache HBase.,11,1069,2013-07-30 11:12:52+02:00,"[['pom.xml', 'ADD', None, 'hbase/pom.xml'], ['ByteUtils.java', 'ADD', None, 'hbase/src/main/java/org/apache/metamodel/hbase/ByteUtils.java'], ['HBaseConfiguration.java', 'ADD', None, 'hbase/src/main/java/org/apache/metamodel/hbase/HBaseConfiguration.java'], ['HBaseDataContext.java', 'ADD', None, 'hbase/src/main/java/org/apache/metamodel/hbase/HBaseDataContext.java'], ['HBaseDataSet.java', 'ADD', None, 'hbase/src/main/java/org/apache/metamodel/hbase/HBaseDataSet.java'], ['HBaseFamilyMap.java', 'ADD', None, 'hbase/src/main/java/org/apache/metamodel/hbase/HBaseFamilyMap.java'], ['HBaseRow.java', 'ADD', None, 'hbase/src/main/java/org/apache/metamodel/hbase/HBaseRow.java'], ['HBaseTable.java', 'ADD', None, 'hbase/src/main/java/org/apache/metamodel/hbase/HBaseTable.java'], ['package-info.java', 'ADD', None, 'hbase/src/main/java/org/apache/metamodel/hbase/package-info.java'], ['HBaseDataContextTest.java', 'ADD', None, 'hbase/src/test/java/org/apache/metamodel/hbase/HBaseDataContextTest.java'], ['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
d89cd694adb55ae2e050cc2f8739215c73255a47,Added LICENSE and NOTICE files.,2,211,2013-08-02 13:49:30+02:00,"[['LICENSE', 'ADD', None, 'LICENSE'], ['NOTICE', 'ADD', None, 'NOTICE']]",False,['master']
8f8ef536e576839e47468d271d501b444f5227c0,Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/incubator-metamodel.git into csv-improvements,0,0,2013-08-02 13:50:27+02:00,[],True,['master']
cfeb6fc2435b1df80cec2e848d69fcbc218064dd,Fixed unittest coverage of new Single-Line CSV dataset.,2,6,2013-08-02 14:08:34+02:00,"[['CsvBigFileMemoryTest.java', 'MODIFY', 'csv/src/test/java/org/apache/metamodel/csv/CsvBigFileMemoryTest.java', 'csv/src/test/java/org/apache/metamodel/csv/CsvBigFileMemoryTest.java'], ['CsvDataContextTest.java', 'MODIFY', 'csv/src/test/java/org/apache/metamodel/csv/CsvDataContextTest.java', 'csv/src/test/java/org/apache/metamodel/csv/CsvDataContextTest.java']]",False,['master']
5e24c5ee610f773ae45b03a297f5209abcbaa6f7,Decreased overhead of SingleLineCsvRow by avoid the inner LazyRef.,1,83,2013-08-02 14:21:38+02:00,"[['SingleLineCsvRow.java', 'MODIFY', 'csv/src/main/java/org/apache/metamodel/csv/SingleLineCsvRow.java', 'csv/src/main/java/org/apache/metamodel/csv/SingleLineCsvRow.java']]",False,['master']
fa3778c95b233d53c03b7fe48c3733d30c8468d6,Minor code beautification,1,8,2013-08-02 14:22:26+02:00,"[['SingleLineCsvRow.java', 'MODIFY', 'csv/src/main/java/org/apache/metamodel/csv/SingleLineCsvRow.java', 'csv/src/main/java/org/apache/metamodel/csv/SingleLineCsvRow.java']]",False,['master']
d1f079d5a8028f2ce1f17dfcaa1e288f2dea8841,Merge branch 'csv-improvements',8,777,2013-08-02 14:23:56+02:00,[],True,['master']
5d9e9baaea51fae4f08b9785d1070e483d925b4f,Merge branch 'master' of https://git-wip-us.apache.org/repos/asf/incubator-metamodel,10,988,2013-08-08 15:05:51+02:00,[],True,['master']
c65307da9c8736c41892016acb24f7a611e521ca,"METAMODEL-9: SalesforceDataSet is throwing exception for insert sql of
record having date/time.",4,88,2013-08-08 15:15:34+02:00,"[['SalesforceDataContext.java', 'MODIFY', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceDataContext.java', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceDataContext.java'], ['SalesforceDataSet.java', 'MODIFY', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceDataSet.java', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceDataSet.java'], ['SalesforceTable.java', 'MODIFY', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceTable.java', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceTable.java'], ['SalesforceDataContextTest.java', 'MODIFY', 'salesforce/src/test/java/org/apache/metamodel/salesforce/SalesforceDataContextTest.java', 'salesforce/src/test/java/org/apache/metamodel/salesforce/SalesforceDataContextTest.java']]",False,['master']
c41bf92ff534fcbcabe8e170ca01c85b903ebb5b,Added idea specific files in .gitignore,1,4,2013-08-09 14:54:39+05:30,"[['.gitignore', 'MODIFY', '.gitignore', '.gitignore']]",False,['master']
45982c2f10d96e97904721ca1b4426e4e7f09860,fixed parent version in hbase module,1,10,2013-08-09 14:59:25+05:30,"[['pom.xml', 'MODIFY', 'hbase/pom.xml', 'hbase/pom.xml']]",False,['master']
3bbd56f21a471889fefb068d8461385e1ce5b061,"METAMODEL-4: Using folder name as schema name for CSV and Fixed Width
file modules",13,177,2013-08-23 10:25:57+02:00,"[['ClasspathResource.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/util/ClasspathResource.java', 'core/src/main/java/org/apache/metamodel/util/ClasspathResource.java'], ['FileResource.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/util/FileResource.java', 'core/src/main/java/org/apache/metamodel/util/FileResource.java'], ['InMemoryResource.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/util/InMemoryResource.java', 'core/src/main/java/org/apache/metamodel/util/InMemoryResource.java'], ['Resource.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/util/Resource.java', 'core/src/main/java/org/apache/metamodel/util/Resource.java'], ['UrlResource.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/util/UrlResource.java', 'core/src/main/java/org/apache/metamodel/util/UrlResource.java'], ['CsvCreateTableBuilder.java', 'MODIFY', 'csv/src/main/java/org/apache/metamodel/csv/CsvCreateTableBuilder.java', 'csv/src/main/java/org/apache/metamodel/csv/CsvCreateTableBuilder.java'], ['CsvDataContext.java', 'MODIFY', 'csv/src/main/java/org/apache/metamodel/csv/CsvDataContext.java', 'csv/src/main/java/org/apache/metamodel/csv/CsvDataContext.java'], ['CsvTable.java', 'MODIFY', 'csv/src/main/java/org/apache/metamodel/csv/CsvTable.java', 'csv/src/main/java/org/apache/metamodel/csv/CsvTable.java'], ['CsvDataContextTest.java', 'MODIFY', 'csv/src/test/java/org/apache/metamodel/csv/CsvDataContextTest.java', 'csv/src/test/java/org/apache/metamodel/csv/CsvDataContextTest.java'], ['SingleLineCsvDataSetTest.java', 'MODIFY', 'csv/src/test/java/org/apache/metamodel/csv/SingleLineCsvDataSetTest.java', 'csv/src/test/java/org/apache/metamodel/csv/SingleLineCsvDataSetTest.java'], ['InterceptionCsvIntegrationTest.java', 'MODIFY', 'csv/src/test/java/org/apache/metamodel/intercept/InterceptionCsvIntegrationTest.java', 'csv/src/test/java/org/apache/metamodel/intercept/InterceptionCsvIntegrationTest.java'], ['FixedWidthDataContext.java', 'MODIFY', 'fixedwidth/src/main/java/org/apache/metamodel/fixedwidth/FixedWidthDataContext.java', 'fixedwidth/src/main/java/org/apache/metamodel/fixedwidth/FixedWidthDataContext.java'], ['FixedWidthDataContextTest.java', 'MODIFY', 'fixedwidth/src/test/java/org/apache/metamodel/fixedwidth/FixedWidthDataContextTest.java', 'fixedwidth/src/test/java/org/apache/metamodel/fixedwidth/FixedWidthDataContextTest.java']]",False,['master']
bb54ab78a5df6a74299806513372520d0c2f8bd0,METAMODEL-4: Added ResourceUtils for getting parent paths of resources.,2,101,2013-08-23 10:26:31+02:00,"[['ResourceUtils.java', 'ADD', None, 'core/src/main/java/org/apache/metamodel/util/ResourceUtils.java'], ['ResourceUtilsTest.java', 'ADD', None, 'core/src/test/java/org/apache/metamodel/util/ResourceUtilsTest.java']]",False,['master']
500610830cf70e667d1f0a7c0b492192ffd04a27,"METAMODEL-4: Added capability to parse column and table paths with
quoted elements in the path.",4,518,2013-08-23 10:45:51+02:00,"[['AbstractDataContext.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/AbstractDataContext.java', 'core/src/main/java/org/apache/metamodel/AbstractDataContext.java'], ['MutableColumn.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/schema/MutableColumn.java', 'core/src/main/java/org/apache/metamodel/schema/MutableColumn.java'], ['MutableTable.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/schema/MutableTable.java', 'core/src/main/java/org/apache/metamodel/schema/MutableTable.java'], ['AbstractDataContextTest.java', 'MODIFY', 'core/src/test/java/org/apache/metamodel/AbstractDataContextTest.java', 'core/src/test/java/org/apache/metamodel/AbstractDataContextTest.java']]",False,['master']
8fe2df23bb490330c9140a3008609681f1ba8383,"METAMODEL-4: Ensured that getParentPath(...) would return properly in
case of root file paths (""/foo"" or ""c:\\foo"").",2,27,2013-08-23 11:21:03+02:00,"[['ResourceUtils.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/util/ResourceUtils.java', 'core/src/main/java/org/apache/metamodel/util/ResourceUtils.java'], ['ResourceUtilsTest.java', 'MODIFY', 'core/src/test/java/org/apache/metamodel/util/ResourceUtilsTest.java', 'core/src/test/java/org/apache/metamodel/util/ResourceUtilsTest.java']]",False,['master']
9fa030d8e7a7835bd16fface17c41a49b622e466,Upgraded Apache POI dependency to v. 3.9,1,2,2013-08-23 13:58:45+02:00,"[['pom.xml', 'MODIFY', 'excel/pom.xml', 'excel/pom.xml']]",False,['master']
93293fb0f0f826aec7866397c7e67462de152607,METAMODEL-10: Removed 'access' module from Apache MetaModel.,9,424,2013-08-26 10:44:04+02:00,"[['.gitignore', 'DELETE', 'access/.gitignore', None], ['pom.xml', 'DELETE', 'access/pom.xml', None], ['AccessDataContext.java', 'DELETE', 'access/src/main/java/org/apache/metamodel/access/AccessDataContext.java', None], ['package-info.java', 'DELETE', 'access/src/main/java/org/apache/metamodel/access/package-info.java', None], ['AccessDataContextTest.java', 'DELETE', 'access/src/test/java/org/eobjects/metamodel/access/AccessDataContextTest.java', None], ['developers.mdb', 'DELETE', 'access/src/test/resources/developers.mdb', 'access/src/test/resources/developers.mdb'], ['pom.xml', 'MODIFY', 'full/pom.xml', 'full/pom.xml'], ['DataContextFactory.java', 'MODIFY', 'full/src/main/java/org/apache/metamodel/DataContextFactory.java', 'full/src/main/java/org/apache/metamodel/DataContextFactory.java'], ['pom.xml', 'MODIFY', 'pom.xml', 'pom.xml']]",False,['master']
9e59c8d2daa2ca12318f7d815548dae6917e0f70,Fix for bug in Salesforce DATE object formatting/parsing,3,85,2013-08-29 20:00:39+02:00,"[['SalesforceDataContext.java', 'MODIFY', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceDataContext.java', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceDataContext.java'], ['SalesforceDataSet.java', 'MODIFY', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceDataSet.java', 'salesforce/src/main/java/org/apache/metamodel/salesforce/SalesforceDataSet.java'], ['SalesforceDataContextTest.java', 'MODIFY', 'salesforce/src/test/java/org/apache/metamodel/salesforce/SalesforceDataContextTest.java', 'salesforce/src/test/java/org/apache/metamodel/salesforce/SalesforceDataContextTest.java']]",False,['master']
15de9fac72463badb316dedc5254c93137b5246a,"Applying patch for getting rid of deprecated ""_items"" field in
DefaultRow",2,74,2013-08-29 20:05:11+02:00,"[['DefaultRow.java', 'MODIFY', 'core/src/main/java/org/apache/metamodel/data/DefaultRow.java', 'core/src/main/java/org/apache/metamodel/data/DefaultRow.java'], ['DefaultRowTest.java', 'MODIFY', 'core/src/test/java/org/apache/metamodel/data/DefaultRowTest.java', 'core/src/test/java/org/apache/metamodel/data/DefaultRowTest.java']]",False,['master']
