type,hash_test_creation,test_file,hash_test_impl,impl_file
same,61b4f8d2418e7b459aa74f57d074afbf1382c277,SwitchCaseIdentityAssertionFilterTest.java,61b4f8d2418e7b459aa74f57d074afbf1382c277,SwitchCaseIdentityAssertionFilter.java
same,69cbfa58705def7f80e0a31e05924505f8b2811e,XFrameOptionsFilterTest.java,69cbfa58705def7f80e0a31e05924505f8b2811e,XFrameOptionsFilter.java
after,2eb51e601ada268c178e746478dd7945ec26ec12,HBaseDispatchTest.java,016a47dc6b08192a4d762ad305313519dc2f31a5,HBaseDispatch.java
same,b37e4293d2abfb2db0b2a63a571ffe7d54866242,KnoxPamRealmTest.java,b37e4293d2abfb2db0b2a63a571ffe7d54866242,KnoxPamRealm.java
same,4fe30705b16ca54dc6a58a88fdd135a4dc59bc75,DefaultServiceDefinitionRegistryTest.java,4fe30705b16ca54dc6a58a88fdd135a4dc59bc75,DefaultServiceDefinitionRegistry.java
same,f345f889508306c739b15c49a462b3d1d838768a,DefaultMetricsServiceTest.java,f345f889508306c739b15c49a462b3d1d838768a,DefaultMetricsService.java
before,7c9b30aad4ec45c0d4434a24a1332129ceb9e29b,HtmlImportFunctionProcessorTest.java,47e89d000106ed505280662a1a2f53c589b24fa4,HtmlImportFunctionProcessor.java
same,653dbf6a15a9a077e21745abbc4e737970e4570e,WebSSOutResourceTest.java,653dbf6a15a9a077e21745abbc4e737970e4570e,WebSSOutResource.java
same,33307d5753b946952b5ef2cd5fc09f0a636f33a0,HadoopGroupProviderDeploymentContributorTest.java,33307d5753b946952b5ef2cd5fc09f0a636f33a0,HadoopGroupProviderDeploymentContributor.java
same,33307d5753b946952b5ef2cd5fc09f0a636f33a0,HadoopGroupProviderFilterTest.java,33307d5753b946952b5ef2cd5fc09f0a636f33a0,HadoopGroupProviderFilter.java
same,2bdc703945a3c0645f39dbb35f7165308a8cff80,DefaultValidatorTest.java,2bdc703945a3c0645f39dbb35f7165308a8cff80,DefaultValidator.java
after,2bdc703945a3c0645f39dbb35f7165308a8cff80,HeaderPreAuthFederationFilterTest.java,79feb9364755ebd4a67018fb48a100ca3333e54d,HeaderPreAuthFederationFilter.java
after,2bdc703945a3c0645f39dbb35f7165308a8cff80,IPValidatorTest.java,79feb9364755ebd4a67018fb48a100ca3333e54d,IPValidator.java
same,2bdc703945a3c0645f39dbb35f7165308a8cff80,PreAuthServiceTest.java,2bdc703945a3c0645f39dbb35f7165308a8cff80,PreAuthService.java
same,5ae580ed00cb4cff5691bf5d7ee8ce208b1a6d05,RMHaDispatchTest.java,5ae580ed00cb4cff5691bf5d7ee8ce208b1a6d05,RMHaDispatch.java
same,1c9020182aca0bfa255059fb9040463c7abe7984,CookieScopeResponseWrapperTest.java,1c9020182aca0bfa255059fb9040463c7abe7984,CookieScopeResponseWrapper.java
after,771a2fc0d4f1526eb5d72f62ef3f8fd6115f3269,AbstractJWTFilterTest.java,e90109f37f287d0705c0e772357b13665ea776b4,AbstractJWTFilter.java
after,771a2fc0d4f1526eb5d72f62ef3f8fd6115f3269,JWTFederationFilterTest.java,ba9dc3e5f55a54753b15108e2a64bc5ab67cd15f,JWTFederationFilter.java
same,e4768f1efce860099c6a1f8d366e2a58954c0314,InboundUrlFunctionDescriptorTest.java,e4768f1efce860099c6a1f8d366e2a58954c0314,InboundUrlFunctionDescriptor.java
same,e4768f1efce860099c6a1f8d366e2a58954c0314,InboundUrlFunctionProcessorTest.java,e4768f1efce860099c6a1f8d366e2a58954c0314,InboundUrlFunctionProcessor.java
same,b13c21a45a9983d6ba0339da6e18172aa102f45d,MetricsResourceTest.java,b13c21a45a9983d6ba0339da6e18172aa102f45d,MetricsResource.java
same,b13c21a45a9983d6ba0339da6e18172aa102f45d,PingResourceTest.java,b13c21a45a9983d6ba0339da6e18172aa102f45d,PingResource.java
same,037dc504d6435aa61d90b9fdb2f8926471cfe683,HtmlPrefixProcessorTest.java,037dc504d6435aa61d90b9fdb2f8926471cfe683,HtmlPrefixProcessor.java
