hash,lines,files,num_test_files,commit_size
d7d65578cf4fb554b89e5c1794f451188f6adc0d,1,1,0,2
8a91cb47253137b1e0a495194c950dcf2fec86dd,33,1,0,34
75c829edd288845d220d6985696f15cef16eb5ef,45,1,0,46
b728b48a79e5b249a86773209ec4160a254becfa,36,1,0,37
58fbc94e34987d1ed209d1b501d334e7818f5acd,58,1,0,59
f7d10cde8d8f38823adffb1fee8cda7d70436920,30,1,1,31
17f2787850682e727babfe368031c11c699f29a4,1036,2,1,1038
bd29a4c9a817279ac20c6f39567f43546b71d1db,394,4,0,398
82edc13b4dce67c8a59227edde6d3220e4f45c43,2,1,0,3
700023750cc1399952761555514c59ca94e5c70b,58,2,0,60
38b6f561da24804db43a7480673a973ec01b437e,242,6,0,248
8542db9c7a7eaaa953da2b78e0a272a297fe7e71,47,1,0,48
942842a7001dfda35d0197f18d7d44199ff5b572,131,5,1,136
d03cf8c98d86fc0d274b16a19c9e0fbadf4b68b6,2,1,0,3
c72c1327ea5040bd6d9c362feb5d62f99103b71e,118,4,1,122
af92049c7d27cabd5c158c19848882da5c4ab487,10,1,0,11
832e86c86e0a82b93fa651f926f3bf76a43cdead,82,2,1,84
34492a25850271db552d84a83c61a58e90e216d6,111,7,1,118
ce815ba01cc1546ea3066a6485086ac74be8b25f,5,1,0,6
49d4e9824482877ae6b8b12f900e2014a02796b6,74,36,0,110
f976aacb3ce222bc6d3dc7df482cab9c4d3c0d4d,6,1,0,7
46e5f878314e08332ff22f7b6b002a23116243f3,4,1,0,5
6dc462f3ddd1c5d9b33c51d6b72276fed5b783b8,51,3,0,54
8424e515098d85dc3334e65cb96baa82d192b8da,31,4,0,35
4e0f7df057338c936bee8a722f26b3580b2c7798,16,1,0,17
6ef000d0f980def110e3e9eda5a858cc0642fe6b,30,2,0,32
f7985c7702660c5a761278d6d0419101f1f55cc5,1107,6,2,1113
ddb4be6f03d4f7dec3cea655b7b4227f64194c5c,3,2,0,5
65fefc3e839b661df7a766cd6aae115090cebaa4,3,1,0,4
508ca8df60faf8631bede927cfee75df43d52aa2,10,1,0,11
ef58c3d655893884f32502044a62039851e78462,114,1,0,115
