hash,lines,files,num_test_files,commit_size
2a04ccaf300559baaa3e6e1c8f9054834269e237,829,23,0,852
58e1531a232e86070cf744e9756dab9e66a7ed2f,829,23,0,852
b53cf95fa748bfc9e0947f9d179cac80d03d302b,73,22,0,95
14c50f722498e0cb25e16f3619dc1215e6c512d5,12,2,0,14
adb07432bfa5016c7d45f7d3c98ce0679fd6c4d8,1522,5,0,1527
998d1f7d4f598173cc93f8b69276486ce7f57941,45,1,0,46
e506a89a33b1ee043408e60cb3a82aa1cf863d75,290,6,0,296
4fb32ffd86a0a1eb577d5fe80081921fbc1b2e83,9,1,0,10
180ff5b3c4332195898d91af7452fe74b1ad1b49,1522,5,0,1527
927a36ffb27855fa358d003246b8f79215fd3e3a,2,1,0,3
1a2c8fc225e6b57821f053849c9698894c00f9eb,2574,37,0,2611
5991d8d512e0798f6e6a5306e189b5ff6016bf17,6791,5,0,6796
bec83d129c4519afeba8729322d7053caaae820f,2,1,0,3
ec266ff20bdd207ca1ffa0ace3669fa734733f93,1533,7,0,1540
2574147f7717d605d9237f6c802a5b55b487a1a3,26,1,0,27
90c07599563f8d620ba4e16c9666f21874d0d61a,2,1,0,3
77f0acd7919cbcde378775cbce42c53fdc0429c6,138,4,0,142
894bbf92726b187757f84abfce6791a339d86df5,2628,41,0,2669
fce69f49d8c26502a18538eab07cebbc368fcaa6,1924,22,0,1946
7c48ad9d4b913fbf7e0041ea45dedeff412d5b25,291,1,0,292
9a78ee23872d84191ab9746e76fa538d65d62185,291,1,0,292
6cbef4a1a25e88a939477c19ca19f0a819911ba7,2,1,0,3
68be7e9a04e4758a06150d8100e9ae94a91652b7,2,1,0,3
f4b35524a2bfe78e6afef60ece649de4273060e5,1926,23,0,1949
cb59a762ec98eb2b5e260d635c79bad9a7cfcbf5,47,1,0,48
9dd192355624c4ff6e7f2cd66c9570b6454942cd,2,1,0,3
4ecfdae3ca1096b44fc1c016fcc735047b0f77b3,5,1,0,6
195a80fded75997f5e2e2eef1fff7122270125b0,52,1,0,53
5aa4c0967710ab2695df91358a53ee12e9ac5c64,6,1,0,7
e074ec1338147cab2fa0ff2872abc22d744f3cb8,6,1,0,7
1df62846ecbe44ca28fa35c3177ceb82e7b74cd1,2,1,0,3
8dde539f28a222a95f2d6829b820038a3ed17525,6,1,0,7
2c681e828a54e4947796ac1f85bd64d4aaf5e3e5,107,6,0,113
d6ba851e393337f7e7cf7e8dcec24fd5f7f8d1cf,276,1,0,277
e2da3815018a22a95f47504556d162013d15e3b0,2,2,0,4
65663cadaf2dbd1fed880ccbcefc996d1a2c32c9,12,1,0,13
4cbe61ac0e4929f01055bc13c87e9514c3d7c95d,29,2,0,31
65726f7d67c24760d3c128f3a6adb138ef5e45c7,4,1,0,5
da1930c5d822e854e7c9bc7dc4f876245b4381f2,45,34,0,79
bd72e1b0005ed735a21a9e23896fb3bc3756c8c6,760,139,0,899
3e02a57a0ee94de039c8d69712a6aac0050a8782,121,7,0,128
407c91c9c379c5c6165671ef4b85142651789b26,1938,20,0,1958
2922dfe5f54e4b2f379dc824f7ab9634adfd3977,339,15,0,354
1db6ddf8c0b8672c13c6b8b190724649ca4da68d,165,6,0,171
9e0df9cb54508ad5bf0e6aa1ef6b15953c9ba42a,45,1,0,46
87b0b68114207bc5dfe1a27b040c31b9158501ad,104,8,0,112
841e84669d8722e024da76da6cb4fd501df6c5fd,45,1,0,46
d7cb9e04a034acd3b17a89121f9a87317f2aafdf,9,1,0,10
fe1bfdbbf60dadec056f5016085ae12404eaa3a8,45,1,0,46
37247ee1258275d273cac65f97cdbdb8fb29735f,396,2,0,398
8e0e2165062639212a9937b69cfdbe0bac71daa7,414,15,0,429
fb0b12d454077fbde6573dc7976cbeed61e6ecaa,4,1,0,5
f47202fb1cdd832df59b9355ad6008734893aa51,3006,57,0,3063
fc720efecc767b402dc7f010c7ba618f036fcab3,65,3,0,68
35cbcfd124b9f56b1cb962068ca01399b746530c,1252,181,0,1433
52092e0202e14e57a1c4da5dff3199e819ee5954,58,3,0,61
443543e61aac777e23f9f6db5eabfa5867d635f8,267,11,0,278
adb351b06b7f53b8ad74b0d7df0024590cd1f70d,433,5,0,438
635a88a01ceadfbc29159db3834baedb63bbe2b9,1252,181,0,1433
b0dd284caa1af13e15246424e01b30a9e9ca0314,392,15,0,407
d3be0122423144a233353923d5ef7f78d77c8361,31,3,0,34
334ae827080d1afd5162ceb9cf44e7b3e2007800,151,11,0,162
68820470a5e81d3c7202375f63ad57b0eee7692a,1263,181,0,1444
78263cba8cdadf26373fe6d4dd039e89ac0a0f13,18,1,0,19
401912626e265bc5cd3b1e89d71b9193e15aca7c,1270,182,0,1452
e9350fa52e620d769a5606276c7a653a532a1782,4,2,0,6
cd7f61d9bdbf17a870615babe450308237aabb25,2,1,0,3
736dd36c5d36db94a842824b9211c202f16bb586,24,4,0,28
c808d16eb714d7e833f72aa10339186858a63cc2,92,4,0,96
b76a80380c12e04fe7c3319fccd730e48e59cd86,155,10,0,165
c026a1d7095b1d1d727b5d5c5ab37bf2a6a11499,323,9,0,332
e8c9cdaffcfda2707125f168256b0618211c97cc,3,1,0,4
48323ddfe2e40054e14f9d535a00c14d88beb3cc,56,6,0,62
0b4c671fc3d04bf2b0953bb13a469b52160c5170,19,3,0,22
354be2f48e08b9cd20b40f0df4a144e70cbf19b1,15,3,0,18
ae4a6ff905710456653552f2328f466d90bf3bb5,2,1,0,3
756548dd0c43df7780163340396b90fac7e942a7,961,3,0,964
1c6797cea6f00e369c66d0196f6adc00e3315b22,104,1,0,105
efcc80611988b97cc2c6c1ca6cc9869ee9e5f101,2,1,0,3
2e46f071e4de0b8e86ff7d34d62a998537b051ba,2,1,0,3
3fc5447f28e92a898647d6a9fa917ad839913f84,73,5,0,78
77c1c7f8193f41390ab39c52c15d4f7e899bc0d2,52,6,0,58
dc8b937b3266584986b464007c9616b8b17dde08,32,1,0,33
bddad3ac44485fc47b58a6c3896f623ce77509d0,4198,230,0,4428
559da83a82a09481f5d78f305495481b85a13e62,398,2,0,400
3d47e6c5ba7324fc227d39dd7dba1af45307130d,4480,232,0,4712
8d6de10e6524f195343ab2ed3d8ff1746e03fe3c,23,1,0,24
27803ad1a1240b82e67eeb38f25b232cc1198150,5,1,0,6
19f00fbcebf9ae01fb70a6e2ce06b213740039a5,134,1,0,135
8ebf312edfd004c7fc2b1ee9c99e42e25cdb3ac1,2,1,0,3
01a942a89247bb2deb0335ec7127e1267dc9e1aa,1,1,0,2
441e508bca7f0bf0c1700156d5d7d71446b5f68b,1529,194,0,1723
ab34998704343d2a5672bea371b7080cfd34d5df,2,1,0,3
83a20b9aba8289fa2d675fd32ac34c5413435894,261,13,0,274
6237b79a2ea01c355c27bf09c893f61af9350496,1532,194,0,1726
0b8fd756a8a9c26397dff24ae04d8dc91d4976ce,136,2,0,138
7c275ad79c54470a2cca28dfef420e121041c8d7,24,8,0,32
99f8973c1903b1ddaaa9c354a5648ab2aa89c84c,1297,55,0,1352
ff1885ee30e6952f09f9b7fdc4730e3216ed044a,8,2,0,10
15e840d669fbfaf9e9331157f1d1b63b3ac436b3,1455,63,0,1518
6555602ec3303be68132c6ecc9d7d34d48486c49,150,9,0,159
b88c6a9c84874637166bfcd7830e0e9245ff1a3a,97,7,0,104
c927b0bb7decf643b5770162d7a8fb8876f13af0,1795,79,0,1874
459c410d62a4c7f6b92b792a1a826e8684514e8d,217,3,0,220
f1c4b2ff40865eb2ac58420d0f7f111b90ba1837,59,4,0,63
0203692b01c1bb13b2bf04aa1007395a2417c760,257,16,0,273
57d9ca5d0c40d2ba626908f8c0b9b762c026a3e6,97,7,0,104
aca50bf6695f00f59ac408295ffe8e1462bef2c3,209,13,0,222
927a6ea1e7259cafaafa46d9e94af6b9ea9a9b0a,42,4,0,46
3f7599f656fdf592098b327710b79a74d14fc245,1974,83,0,2057
25ad936015526eb3363ce38f70a3cd0f6f9c5a4d,3,1,0,4
f0bcbd39f1ff01766c4c86da12ee2472c4f33c3a,6,1,0,7
1e812ec044d30ceff5487b1989145b602e7c6f20,220,4,0,224
77ad5690933ba2b3e26f809217e8bb29095448c8,1394,21,0,1415
9fb3a596725f9c3380078a450550c27f4c174360,56,6,0,62
0a606025dc118743796e600167f027abc370f2d9,6,1,0,7
5fd528f852129551b2fd4d1ff069883f47847674,2,1,0,3
74f221a3bd184ce3f192464347acae9dde90d9b8,582,28,0,610
79df26a9486db4d6e2561ed61a66fa2a2beaed4d,2,1,0,3
e3b9629080dc5a24a694e971f35871bb91dc5dcd,62,12,0,74
b441b1b1b1b4ad7aecd91394c149b40954a376a3,72,14,0,86
89ccf5413ac88cb873429bffaa5522d681d70017,12,5,0,17
96d5cae09e04d8a4dd7e2535d90cd5509a964022,50,3,0,53
51183c62168ca685a0b5d185dbd1d77fefad300e,139,6,0,145
27be1721370d9cd9ce810638406c93f99193d2b1,31,3,0,34
ca7c5f7bb7735eb168c3702921a842d619c60e44,56,6,0,62
c059a5f389e1e9f21214b0a78a9ce6899f351f4f,346,10,0,356
05d3da62408c249f9cc09dbd9f9d0df165f6d993,31,3,0,34
464453dcee1d62db8acc36cd6daff97d3efd0cbd,2,1,0,3
f3ee458f037c505fb9552ce29b4b79d12184f6b4,31,3,0,34
fa5b72aff5365406f2f9d78ca0dd34b2e4a58e12,33,4,0,37
d561ec564d8a3ba39bdeae42f6a6bd6a53cca947,28,1,0,29
2aaf57e2c2a2781bc1eadd3cc04db804ca154706,2060,92,0,2152
b9bb776e4f06ca138ee2d878a3a8d8f3cd09a847,12,1,0,13
48e0977f1e883c33751421bc43fca8aa8d0f3218,90,1,0,91
1c07f16d2ca6ee46c3fde4ca4747586f88719225,144,3,0,147
bb9c71ce9918ca19bee906175a5fe6e8fde22ae6,98,12,0,110
7d89c96888f1f19421f4d6f813e29119929afe94,33,4,0,37
ba9360a3a1ee9720627c37675243af71480627c9,12,3,0,15
af34b9774c39b228394ef2105af0db0199a72216,18,1,0,19
35862cea9adfe12826022123c0dcb589850b957d,11200,327,0,11527
a09e6ea47981fe5714fd44408e532795afd43e92,7305,71,0,7376
08edfa9679a94dbf5ef214da94323a210bebb26f,40,1,0,41
37d2650ca7183a20293ed35c6ec2955dd8c63ea5,42,1,0,43
bb28d48241138b5a9897bc0b97883f7a600cd5b1,225,10,0,235
37739aced51306193805ced35b56143f20a624c8,17,1,0,18
b1b4f0bf6cf8b91c77f83fe118105a67539c4c93,34,1,0,35
d7066ae627d92b1f77b3cd3bf6320b9d6b1b9f46,7262,67,0,7329
048aedb25447910185fe8269ea37de7b9f6cc546,48,4,0,52
5f226fe440eca00dfd2c33e0fcd497a3f4703e22,35,3,0,38
a4e9cbe8417db1a07940780f9a8fe45eeb9b69b8,15,1,0,16
9f97f914ae87e89bebc758c78debd31dd13e9558,7373,74,0,7447
289d1eab51f645ed17edb3c3cb95f394956a6f8d,230,7,0,237
f9d85f2df0809919238a5fadc5f834c7230249f8,15,5,0,20
0aedabe295b9eb83802d22dc37fe385771adf3da,132,13,0,145
c0aae349120e7ba1bc3286d792ee7ecc80817360,16886,129,0,17015
b29385a0e4e211c067f45c4970a9eaeef4fc5f99,8,1,0,9
017f11f7decccd4ac398f9d81efe1b3adec81975,59,6,0,65
4cac6682a6aad8de5b2508315137643c07c332b2,91,4,0,95
0bd3096d9da098b955d2247e0e9ce71e1172a972,9654,65,0,9719
f1abe698da9d1fdb5c7d6ba670e0c5f568b9843f,162,6,0,168
38e4bbd7d5d7432a0773ecaaf3e817169203d253,14,2,0,16
c01e3eda9bbe354213a6df7ebcdd02ddd9ebcbc5,9628,61,0,9689
73e90049acd8e60547206b41d423aa07c6e94f28,2,1,0,3
812e9dc69444d6d930230bbfb50365812197c572,441,13,0,454
3585dda9dad2e7cb8c1770146f844288ab241312,208,5,0,213
32aa47254d9b345f70382b61d487a6e1f3da1717,2,1,0,3
13a9d8e3ed31a14ed13024844b556f3ea66d9ff2,17618,149,0,17767
e0ff001f445a6b13f1a5a40c73bcadd18657a2e0,25,1,0,26
0aac4950281711078d1d9e81c40b4c3f1822eb69,306,2,0,308
5f5a2c76f4f44913ee3ef7eb4823a7ee3c47c3d1,25,2,0,27
de1b76b20f08aa047ae97dff761a86d0f186e285,18742,175,0,18917
4ecf3a338a33d886691c4834380af9fed8e8d2be,2,1,0,3
749b1f927bc68da6543305cb4abc1f058077b2d9,47,1,0,48
ce61bae4ed3500d048c07a2ece235a589e9f3468,33,1,0,34
a8d808c8bcfce74aef2325b4ba8406eab3738885,949,49,0,998
7c82b105073add6f2a0006f6978f0be17624a0ef,327,7,0,334
faea68ec4db72783c5d19f2d4777c3ff0bd2a1f2,12,2,0,14
1dccf48bbae271a4766eec1b204880d66ff42a13,32,1,0,33
ea0298fb75a445587d640014c12cfab249df4f99,4,1,0,5
dd45470c2ca2950748376563687023b93e5f8e56,116,18,0,134
4c873a5635ded0ec20cce92bdcdf6610d0624785,16,3,0,19
980d00d2f9559ca68bf8670eda8c309e33f25887,467,24,0,491
a5377920afaa53d6b946595f81f64260f637afa6,3,1,0,4
b3e16272c46d02c79f2e08d2c76aa2758bac572e,30,15,0,45
721125de2cb7c9ea96a8f569e05351f68e298098,17,2,0,19
