type,test_file,hash_test_creation,test_creation_time,impl_file,hash_impl_creation,impl_creation_time
same,TestColumnIndexFilter.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00,ColumnIndexFilter.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00
same,TestRowRanges.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00,RowRanges.java,e7db9e20f52c925a207ea62d6dda6dc4e870294e,2018-10-18 14:08:13+02:00
after,TestSimpleRecordConverter.java,9461845576fd762e6a9b8d17c551f38c351b017d,2019-02-12 13:04:38+01:00,SimpleRecordConverter.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
after,CSVSchemaCommandTest.java,c3e1a849d02042b324e4f72e1e4bba6c2a8da5bc,2019-05-27 13:59:52+02:00,CSVSchemaCommand.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,CatCommandTest.java,c3e1a849d02042b324e4f72e1e4bba6c2a8da5bc,2019-05-27 13:59:52+02:00,CatCommand.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,CheckParquet251CommandTest.java,c3e1a849d02042b324e4f72e1e4bba6c2a8da5bc,2019-05-27 13:59:52+02:00,CheckParquet251Command.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,ConvertCSVCommandTest.java,c3e1a849d02042b324e4f72e1e4bba6c2a8da5bc,2019-05-27 13:59:52+02:00,ConvertCSVCommand.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,ConvertCommandTest.java,c3e1a849d02042b324e4f72e1e4bba6c2a8da5bc,2019-05-27 13:59:52+02:00,ConvertCommand.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,ParquetMetadataCommandTest.java,c3e1a849d02042b324e4f72e1e4bba6c2a8da5bc,2019-05-27 13:59:52+02:00,ParquetMetadataCommand.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,SchemaCommandTest.java,c3e1a849d02042b324e4f72e1e4bba6c2a8da5bc,2019-05-27 13:59:52+02:00,SchemaCommand.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,ShowDictionaryCommandTest.java,c3e1a849d02042b324e4f72e1e4bba6c2a8da5bc,2019-05-27 13:59:52+02:00,ShowDictionaryCommand.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,ShowPagesCommandTest.java,c3e1a849d02042b324e4f72e1e4bba6c2a8da5bc,2019-05-27 13:59:52+02:00,ShowPagesCommand.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,ToAvroCommandTest.java,c3e1a849d02042b324e4f72e1e4bba6c2a8da5bc,2019-05-27 13:59:52+02:00,ToAvroCommand.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,BaseCommandTest.java,f1a719b264cec72e17db463aaa413d3871d068a6,2019-05-27 16:22:31+02:00,BaseCommand.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
same,ByteStreamSplitValuesReaderTest.java,3bbf66c2551bb9cc36b6a41d4b3820cd9fc72c77,2020-02-12 12:38:19+01:00,ByteStreamSplitValuesReader.java,3bbf66c2551bb9cc36b6a41d4b3820cd9fc72c77,2020-02-12 12:38:19+01:00
same,ByteStreamSplitValuesWriterTest.java,3bbf66c2551bb9cc36b6a41d4b3820cd9fc72c77,2020-02-12 12:38:19+01:00,ByteStreamSplitValuesWriter.java,3bbf66c2551bb9cc36b6a41d4b3820cd9fc72c77,2020-02-12 12:38:19+01:00
before,TestPruneColumnsCommand.java,a0c9e696d424d4289653cba5d6b1e70b25ae96be,2020-02-25 10:53:13+01:00,PruneColumnsCommand.java,10df92187a02180bbc2f7134ba8c83a13063ee3a,2020-12-14 11:30:30+01:00
same,TestBlockSplitBloomFilter.java,806037c080dc477798d157cd4a54a81240a85d37,2020-02-26 14:18:36+01:00,BlockSplitBloomFilter.java,806037c080dc477798d157cd4a54a81240a85d37,2020-02-26 14:18:36+01:00
same,ColumnSizeCommandTest.java,d00b2f105f9f732e310ed43c7bfb318213e1ac81,2020-04-01 11:49:46+02:00,ColumnSizeCommand.java,d00b2f105f9f732e310ed43c7bfb318213e1ac81,2020-04-01 11:49:46+02:00
same,TestColumnSizeCommand.java,d00b2f105f9f732e310ed43c7bfb318213e1ac81,2020-04-01 11:49:46+02:00,ColumnSizeCommand.java,d00b2f105f9f732e310ed43c7bfb318213e1ac81,2020-04-01 11:49:46+02:00
same,TestZstandardCodec.java,dc40b598a003dc8da38cadd576c9a36ece1eea1f,2020-06-03 09:17:15+02:00,ZstandardCodec.java,dc40b598a003dc8da38cadd576c9a36ece1eea1f,2020-06-03 09:17:15+02:00
same,DecryptionPropertiesFactoryTest.java,65b95fb72be8f5a8a193a6f7bc4560fdcd742fc7,2020-07-29 09:52:54+02:00,DecryptionPropertiesFactory.java,65b95fb72be8f5a8a193a6f7bc4560fdcd742fc7,2020-07-29 09:52:54+02:00
same,EncryptionPropertiesFactoryTest.java,65b95fb72be8f5a8a193a6f7bc4560fdcd742fc7,2020-07-29 09:52:54+02:00,EncryptionPropertiesFactory.java,65b95fb72be8f5a8a193a6f7bc4560fdcd742fc7,2020-07-29 09:52:54+02:00
after,MainTest.java,05605840dc6f45bbdb9ff9d730d5cbf996747454,2020-10-21 22:14:52+02:00,Main.java,ddbeb4dd17d9c219b99b1e66d8be28efe37e3aa6,2017-07-28 16:25:21-07:00
after,TransCompressionCommandTest.java,05605840dc6f45bbdb9ff9d730d5cbf996747454,2020-10-21 22:14:52+02:00,TransCompressionCommand.java,e4988f3489663b99ff35a8573bab5522d5e6dcf8,2020-06-23 11:40:04+02:00
same,ColumnMaskerTest.java,89c5c25d44f8959d1a66493c06630ab0060cf346,2020-11-12 17:05:33+01:00,ColumnMasker.java,89c5c25d44f8959d1a66493c06630ab0060cf346,2020-11-12 17:05:33+01:00
after,TestThriftSchemaConvertVisitor.java,217561a99f2b4b4382f1f2c69fbcd03fd9bbc3ff,2021-01-27 09:57:35+01:00,ThriftSchemaConvertVisitor.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,ShowFooterCommandTest.java,5608695f5777de1eb0899d9075ec9411cfdf31d3,2021-03-19 11:21:36+01:00,ShowFooterCommand.java,5608695f5777de1eb0899d9075ec9411cfdf31d3,2021-03-19 11:21:36+01:00
after,TestAvroWriteSupport.java,c3009c1da0060257554df727ed0c0d448781ce14,2021-06-22 09:58:50+02:00,AvroWriteSupport.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,ColumnEncryptorTest.java,1adc22804a700d78f8480667d083e91d6147339f,2021-10-04 14:04:27-07:00,ColumnEncryptor.java,1adc22804a700d78f8480667d083e91d6147339f,2021-10-04 14:04:27-07:00
after,TestParquetReader.java,c7bff519094920a8609df6cbd98821a43ed779e3,2022-03-19 17:00:24-07:00,ParquetReader.java,b10870e4ee7d4168a7a1530494e0a8acd8e6cb3f,2015-04-27 16:11:42-07:00
same,ShowBloomFilterCommandTest.java,e990eb3f14c39273e46a9fce07ec85d2edf7fccb,2022-07-02 09:51:40-07:00,ShowBloomFilterCommand.java,e990eb3f14c39273e46a9fce07ec85d2edf7fccb,2022-07-02 09:51:40-07:00
same,ScanCommandTest.java,d057b39d93014fe40f5067ee4a33621e65c91552,2022-11-07 09:21:20-08:00,ScanCommand.java,d057b39d93014fe40f5067ee4a33621e65c91552,2022-11-07 09:21:20-08:00
same,ParquetRewriterTest.java,d6417dfad59c1423e358a5e859c332abd1244d2f,2023-01-29 21:25:17+01:00,ParquetRewriter.java,d6417dfad59c1423e358a5e859c332abd1244d2f,2023-01-29 21:25:17+01:00
same,RewriteCommandTest.java,79e29d44b7994bf817e4ef272dcfd54bf1c89618,2023-02-27 08:43:29+01:00,RewriteCommand.java,79e29d44b7994bf817e4ef272dcfd54bf1c89618,2023-02-27 08:43:29+01:00
same,TestByteBitPacking512VectorLE.java,d730fa7466f9fa15e1e4a4254f22af9c6783acdc,2023-03-04 21:51:30+08:00,ByteBitPacking512VectorLE.java,d730fa7466f9fa15e1e4a4254f22af9c6783acdc,2023-03-04 21:51:30+08:00
same,TestParquetReadRouter.java,d730fa7466f9fa15e1e4a4254f22af9c6783acdc,2023-03-04 21:51:30+08:00,ParquetReadRouter.java,d730fa7466f9fa15e1e4a4254f22af9c6783acdc,2023-03-04 21:51:30+08:00
after,TestAvroRecordConverter.java,ca51a21efa00575dbc8dc91c31ee1ba41c59ace7,2023-05-05 09:32:52+02:00,AvroRecordConverter.java,a458e1a2f3cd1ccd692f1530b64d3143c9beda51,2015-05-18 10:08:32-07:00
same,TestIndexCache.java,514cc6c257fe8e618b100a19d86d304f6442cb94,2023-10-30 09:54:02+08:00,IndexCache.java,514cc6c257fe8e618b100a19d86d304f6442cb94,2023-10-30 09:54:02+08:00
